"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","GDP","TOT","MLN_USD","A","2002",450394.0809,
"POL","GDP","TOT","MLN_USD","A","2003",468251.1554,
"POL","GDP","TOT","MLN_USD","A","2004",509752.7994,
"POL","GDP","TOT","MLN_USD","A","2005",530344.1412,
"POL","GDP","TOT","MLN_USD","A","2006",577874.3756,
"POL","GDP","TOT","MLN_USD","A","2007",639715.4677,
"POL","GDP","TOT","MLN_USD","A","2008",698099.5366,
"POL","GDP","TOT","MLN_USD","A","2009",735033.716,
"POL","GDP","TOT","MLN_USD","A","2010",802285.2833,
"POL","GDP","TOT","MLN_USD","A","2011",869769.8869,
"POL","GDP","TOT","MLN_USD","A","2012",907167.5419,
"POL","GDP","TOT","MLN_USD","A","2013",940325.256,
"POL","GDP","TOT","MLN_USD","A","2014",977222.9493,
"POL","GDP","TOT","MLN_USD","A","2015",1020194.5026,
"POL","GDP","TOT","MLN_USD","A","2016",1059610.5098,
"PRT","GDP","TOT","MLN_USD","A","1970",18310.1174,"E"
"PRT","GDP","TOT","MLN_USD","A","1971",20515.7702,"E"
"PRT","GDP","TOT","MLN_USD","A","1972",23119.6183,"E"
"PRT","GDP","TOT","MLN_USD","A","1973",27108.2741,"E"
"PRT","GDP","TOT","MLN_USD","A","1974",29881.0676,"E"
"PRT","GDP","TOT","MLN_USD","A","1975",31229.0445,"E"
"PRT","GDP","TOT","MLN_USD","A","1976",35216.344,"E"
"PRT","GDP","TOT","MLN_USD","A","1977",39496.2189,"E"
"PRT","GDP","TOT","MLN_USD","A","1978",43459.6467,"E"
"PRT","GDP","TOT","MLN_USD","A","1979",49700.6173,"E"
"PRT","GDP","TOT","MLN_USD","A","1980",56669.5218,"E"
"PRT","GDP","TOT","MLN_USD","A","1981",62962.9084,"E"
"PRT","GDP","TOT","MLN_USD","A","1982",68296.8665,"E"
"PRT","GDP","TOT","MLN_USD","A","1983",70870.5785,"E"
"PRT","GDP","TOT","MLN_USD","A","1984",72005.6074,"E"
"PRT","GDP","TOT","MLN_USD","A","1985",76395.7025,"E"
"PRT","GDP","TOT","MLN_USD","A","1986",81164.4204,"E"
"PRT","GDP","TOT","MLN_USD","A","1987",88546.7282,"E"
"PRT","GDP","TOT","MLN_USD","A","1988",98510.1815,"E"
"PRT","GDP","TOT","MLN_USD","A","1989",108931.6444,"E"
"PRT","GDP","TOT","MLN_USD","A","1990",117423.7548,"E"
"PRT","GDP","TOT","MLN_USD","A","1991",126632.2618,"E"
"PRT","GDP","TOT","MLN_USD","A","1992",130929.9865,"E"
"PRT","GDP","TOT","MLN_USD","A","1993",131306.2393,"E"
"PRT","GDP","TOT","MLN_USD","A","1994",135394.4645,"E"
"PRT","GDP","TOT","MLN_USD","A","1995",144137.9437,
"PRT","GDP","TOT","MLN_USD","A","1996",149986.1871,
"PRT","GDP","TOT","MLN_USD","A","1997",159520.0821,
"PRT","GDP","TOT","MLN_USD","A","1998",169417.0391,
"PRT","GDP","TOT","MLN_USD","A","1999",181095.294,
"PRT","GDP","TOT","MLN_USD","A","2000",194194.8702,
"PRT","GDP","TOT","MLN_USD","A","2001",202958.8379,
"PRT","GDP","TOT","MLN_USD","A","2002",212223.6902,
"PRT","GDP","TOT","MLN_USD","A","2003",217958.1616,
"PRT","GDP","TOT","MLN_USD","A","2004",225306.5816,
"PRT","GDP","TOT","MLN_USD","A","2005",238841.511,
"PRT","GDP","TOT","MLN_USD","A","2006",259580.2011,
"PRT","GDP","TOT","MLN_USD","A","2007",270910.4342,
"PRT","GDP","TOT","MLN_USD","A","2008",281180.6857,
"PRT","GDP","TOT","MLN_USD","A","2009",280018.2197,
"PRT","GDP","TOT","MLN_USD","A","2010",289290.3938,
"PRT","GDP","TOT","MLN_USD","A","2011",282733.9076,
"PRT","GDP","TOT","MLN_USD","A","2012",278160.9044,
"PRT","GDP","TOT","MLN_USD","A","2013",291753.1919,
"PRT","GDP","TOT","MLN_USD","A","2014",299615.9878,
"PRT","GDP","TOT","MLN_USD","A","2015",308030.5509,
"PRT","GDP","TOT","MLN_USD","A","2016",316603.118,"P"
"SVK","GDP","TOT","MLN_USD","A","1992",37900.7293,"E"
"SVK","GDP","TOT","MLN_USD","A","1993",39540.249,"E"
"SVK","GDP","TOT","MLN_USD","A","1994",42887.6177,"E"
"SVK","GDP","TOT","MLN_USD","A","1995",46340.5206,
"SVK","GDP","TOT","MLN_USD","A","1996",50301.2837,
"SVK","GDP","TOT","MLN_USD","A","1997",54163.2021,
"SVK","GDP","TOT","MLN_USD","A","1998",57152.4578,
"SVK","GDP","TOT","MLN_USD","A","1999",57741.1965,
"SVK","GDP","TOT","MLN_USD","A","2000",61150.7559,
"SVK","GDP","TOT","MLN_USD","A","2001",66696.6557,
"SVK","GDP","TOT","MLN_USD","A","2002",71483.3467,
"SVK","GDP","TOT","MLN_USD","A","2003",75973.583,
"SVK","GDP","TOT","MLN_USD","A","2004",81652.8446,
"SVK","GDP","TOT","MLN_USD","A","2005",89275.3479,
"SVK","GDP","TOT","MLN_USD","A","2006",101419.1588,
"SVK","GDP","TOT","MLN_USD","A","2007",113709.8934,
"SVK","GDP","TOT","MLN_USD","A","2008",127442.7829,
"SVK","GDP","TOT","MLN_USD","A","2009",124333.3395,
"SVK","GDP","TOT","MLN_USD","A","2010",134842.5689,
"SVK","GDP","TOT","MLN_USD","A","2011",139467.3482,
"SVK","GDP","TOT","MLN_USD","A","2012",144098.0751,
"SVK","GDP","TOT","MLN_USD","A","2013",151020.734,
"SVK","GDP","TOT","MLN_USD","A","2014",157542.5544,
"SVK","GDP","TOT","MLN_USD","A","2015",162644.6883,
"SVK","GDP","TOT","MLN_USD","A","2016",166694.3796,
"ESP","GDP","TOT","MLN_USD","A","1970",94783.5787,"E"
"ESP","GDP","TOT","MLN_USD","A","1971",104227.1138,"E"
"ESP","GDP","TOT","MLN_USD","A","1972",117601.3144,"E"
"ESP","GDP","TOT","MLN_USD","A","1973",133659.0174,"E"
"ESP","GDP","TOT","MLN_USD","A","1974",153850.334,"E"
"ESP","GDP","TOT","MLN_USD","A","1975",169010.5048,"E"
"ESP","GDP","TOT","MLN_USD","A","1976",184177.6331,"E"
"ESP","GDP","TOT","MLN_USD","A","1977",201154.4242,"E"
"ESP","GDP","TOT","MLN_USD","A","1978",218427.5505,"E"
"ESP","GDP","TOT","MLN_USD","A","1979",236558.9469,"E"
"ESP","GDP","TOT","MLN_USD","A","1980",263589.2564,"E"
"ESP","GDP","TOT","MLN_USD","A","1981",287816.8173,"E"
"ESP","GDP","TOT","MLN_USD","A","1982",309482.3109,"E"
"ESP","GDP","TOT","MLN_USD","A","1983",327396.3027,"E"
"ESP","GDP","TOT","MLN_USD","A","1984",345063.4251,"E"
"ESP","GDP","TOT","MLN_USD","A","1985",364370.846,"E"
"ESP","GDP","TOT","MLN_USD","A","1986",383815.8077,"E"
"ESP","GDP","TOT","MLN_USD","A","1987",415442.0058,"E"
"ESP","GDP","TOT","MLN_USD","A","1988",451891.1229,"E"
"ESP","GDP","TOT","MLN_USD","A","1989",492121.75,"E"
"ESP","GDP","TOT","MLN_USD","A","1990",529623.5424,"E"
"ESP","GDP","TOT","MLN_USD","A","1991",561185.1739,"E"
"ESP","GDP","TOT","MLN_USD","A","1992",579311.1628,"E"
"ESP","GDP","TOT","MLN_USD","A","1993",586976.7693,"E"
"ESP","GDP","TOT","MLN_USD","A","1994",613754.918,"E"
"ESP","GDP","TOT","MLN_USD","A","1995",643833.1015,
"ESP","GDP","TOT","MLN_USD","A","1996",674815.3421,
"ESP","GDP","TOT","MLN_USD","A","1997",715279.8237,
"ESP","GDP","TOT","MLN_USD","A","1998",764646.8919,
"ESP","GDP","TOT","MLN_USD","A","1999",803987.8868,
"ESP","GDP","TOT","MLN_USD","A","2000",872912.4832,
"ESP","GDP","TOT","MLN_USD","A","2001",938063.5397,
"ESP","GDP","TOT","MLN_USD","A","2002",1009397.6942,
"ESP","GDP","TOT","MLN_USD","A","2003",1056990.4016,
"ESP","GDP","TOT","MLN_USD","A","2004",1124492.7324,
"ESP","GDP","TOT","MLN_USD","A","2005",1209299.2328,
"ESP","GDP","TOT","MLN_USD","A","2006",1368901.8276,
"ESP","GDP","TOT","MLN_USD","A","2007",1473681.2588,
"ESP","GDP","TOT","MLN_USD","A","2008",1537792.117,
"ESP","GDP","TOT","MLN_USD","A","2009",1503278.5406,
"ESP","GDP","TOT","MLN_USD","A","2010",1489753.6329,
"ESP","GDP","TOT","MLN_USD","A","2011",1498957.4062,
"ESP","GDP","TOT","MLN_USD","A","2012",1496188.3425,
"ESP","GDP","TOT","MLN_USD","A","2013",1519995.2952,
"ESP","GDP","TOT","MLN_USD","A","2014",1565660.1261,
"ESP","GDP","TOT","MLN_USD","A","2015",1618095.8418,"P"
"ESP","GDP","TOT","MLN_USD","A","2016",1693445.6628,"P"
"SWE","GDP","TOT","MLN_USD","A","1960",18191.234,"E"
"SWE","GDP","TOT","MLN_USD","A","1961",19411.2723,"E"
"SWE","GDP","TOT","MLN_USD","A","1962",20701.7552,"E"
"SWE","GDP","TOT","MLN_USD","A","1963",22123.8375,"E"
"SWE","GDP","TOT","MLN_USD","A","1964",24057.1561,"E"
"SWE","GDP","TOT","MLN_USD","A","1965",25673.9799,"E"
"SWE","GDP","TOT","MLN_USD","A","1966",27124.9609,"E"
"SWE","GDP","TOT","MLN_USD","A","1967",28843.4334,"E"
"SWE","GDP","TOT","MLN_USD","A","1968",31346.2688,"E"
"SWE","GDP","TOT","MLN_USD","A","1969",34619.2408,"E"
"SWE","GDP","TOT","MLN_USD","A","1970",38907.5487,"E"
"SWE","GDP","TOT","MLN_USD","A","1971",41269.3587,"E"
"SWE","GDP","TOT","MLN_USD","A","1972",44041.4396,"E"
"SWE","GDP","TOT","MLN_USD","A","1973",48280.851,"E"
"SWE","GDP","TOT","MLN_USD","A","1974",54300.7753,"E"
"SWE","GDP","TOT","MLN_USD","A","1975",60844.4087,"E"
"SWE","GDP","TOT","MLN_USD","A","1976",64863.257,"E"
"SWE","GDP","TOT","MLN_USD","A","1977",67787.0941,"E"
"SWE","GDP","TOT","MLN_USD","A","1978",73817.2999,"E"
"SWE","GDP","TOT","MLN_USD","A","1979",82980.1882,"E"
"SWE","GDP","TOT","MLN_USD","A","1980",92001.6443,"E"
"SWE","GDP","TOT","MLN_USD","A","1981",101048.6605,"E"
"SWE","GDP","TOT","MLN_USD","A","1982",108657.4916,"E"
"SWE","GDP","TOT","MLN_USD","A","1983",115094.4156,"E"
"SWE","GDP","TOT","MLN_USD","A","1984",124218.9242,"E"
"SWE","GDP","TOT","MLN_USD","A","1985",130962.9059,"E"
"SWE","GDP","TOT","MLN_USD","A","1986",137200.9938,"E"
"SWE","GDP","TOT","MLN_USD","A","1987",145420.3005,"E"
"SWE","GDP","TOT","MLN_USD","A","1988",154362.9681,"E"
"SWE","GDP","TOT","MLN_USD","A","1989",164622.0017,"E"
"SWE","GDP","TOT","MLN_USD","A","1990",171999.9451,"E"
"SWE","GDP","TOT","MLN_USD","A","1991",175688.3021,"E"
"SWE","GDP","TOT","MLN_USD","A","1992",177611.2934,"E"
"SWE","GDP","TOT","MLN_USD","A","1993",178081.0729,
"SWE","GDP","TOT","MLN_USD","A","1994",189305.0322,
"SWE","GDP","TOT","MLN_USD","A","1995",201030.4292,
"SWE","GDP","TOT","MLN_USD","A","1996",208704.9008,
"SWE","GDP","TOT","MLN_USD","A","1997",216258.3089,
"SWE","GDP","TOT","MLN_USD","A","1998",225507.7066,
"SWE","GDP","TOT","MLN_USD","A","1999",240476.8918,
"SWE","GDP","TOT","MLN_USD","A","2000",259580.0266,
"SWE","GDP","TOT","MLN_USD","A","2001",264227.7842,
"SWE","GDP","TOT","MLN_USD","A","2002",272994.5041,
"SWE","GDP","TOT","MLN_USD","A","2003",281923.4983,
"SWE","GDP","TOT","MLN_USD","A","2004",301748.2888,
"SWE","GDP","TOT","MLN_USD","A","2005",306709.1695,
"SWE","GDP","TOT","MLN_USD","A","2006",339972.6329,
"SWE","GDP","TOT","MLN_USD","A","2007",371081.7104,
"SWE","GDP","TOT","MLN_USD","A","2008",385875.8925,
"SWE","GDP","TOT","MLN_USD","A","2009",369088.9983,
"SWE","GDP","TOT","MLN_USD","A","2010",390766.1659,
"SWE","GDP","TOT","MLN_USD","A","2011",413450.9069,
"SWE","GDP","TOT","MLN_USD","A","2012",425753.749,
"SWE","GDP","TOT","MLN_USD","A","2013",438479.7729,
"SWE","GDP","TOT","MLN_USD","A","2014",449945.5083,
"SWE","GDP","TOT","MLN_USD","A","2015",470731.7112,
"SWE","GDP","TOT","MLN_USD","A","2016",490297.3862,
"CHE","GDP","TOT","MLN_USD","A","1970",44842.9266,"E"
"CHE","GDP","TOT","MLN_USD","A","1971",49040.2612,"E"
"CHE","GDP","TOT","MLN_USD","A","1972",52800.8088,"E"
"CHE","GDP","TOT","MLN_USD","A","1973",57372.263,"E"
"CHE","GDP","TOT","MLN_USD","A","1974",63435.746,"E"
"CHE","GDP","TOT","MLN_USD","A","1975",64262.7729,"E"
"CHE","GDP","TOT","MLN_USD","A","1976",66838.5642,"E"
"CHE","GDP","TOT","MLN_USD","A","1977",72712.0557,"E"
"CHE","GDP","TOT","MLN_USD","A","1978",78135.7059,"E"
"CHE","GDP","TOT","MLN_USD","A","1979",86693.9931,"E"
"CHE","GDP","TOT","MLN_USD","A","1980",98861.9663,
"CHE","GDP","TOT","MLN_USD","A","1981",109822.875,
"CHE","GDP","TOT","MLN_USD","A","1982",115108.7483,
"CHE","GDP","TOT","MLN_USD","A","1983",120418.3461,
"CHE","GDP","TOT","MLN_USD","A","1984",128442.3514,
"CHE","GDP","TOT","MLN_USD","A","1985",137421.434,
"CHE","GDP","TOT","MLN_USD","A","1986",142799.775,
"CHE","GDP","TOT","MLN_USD","A","1987",148764.8413,
"CHE","GDP","TOT","MLN_USD","A","1988",159019.5668,
"CHE","GDP","TOT","MLN_USD","A","1989",172356.849,
"CHE","GDP","TOT","MLN_USD","A","1990",185300.3529,
"CHE","GDP","TOT","MLN_USD","A","1991",189714.6028,
"CHE","GDP","TOT","MLN_USD","A","1992",193954.384,
"CHE","GDP","TOT","MLN_USD","A","1993",198318.9016,
"CHE","GDP","TOT","MLN_USD","A","1994",205111.1508,
"CHE","GDP","TOT","MLN_USD","A","1995",210395.9881,
"CHE","GDP","TOT","MLN_USD","A","1996",216000.0243,
"CHE","GDP","TOT","MLN_USD","A","1997",225358.6774,
"CHE","GDP","TOT","MLN_USD","A","1998",233813.2717,
"CHE","GDP","TOT","MLN_USD","A","1999",241567.4416,
"CHE","GDP","TOT","MLN_USD","A","2000",256672.2322,
"CHE","GDP","TOT","MLN_USD","A","2001",266510.0419,
"CHE","GDP","TOT","MLN_USD","A","2002",274768.4784,
"CHE","GDP","TOT","MLN_USD","A","2003",276762.0875,
"CHE","GDP","TOT","MLN_USD","A","2004",289656.139,
"CHE","GDP","TOT","MLN_USD","A","2005",301740.6098,
"CHE","GDP","TOT","MLN_USD","A","2006",337767.6997,
"CHE","GDP","TOT","MLN_USD","A","2007",375493.0237,
"CHE","GDP","TOT","MLN_USD","A","2008",402150.9841,
"CHE","GDP","TOT","MLN_USD","A","2009",401300.6852,
"CHE","GDP","TOT","MLN_USD","A","2010",416052.4639,
"CHE","GDP","TOT","MLN_USD","A","2011",444548.7282,
"CHE","GDP","TOT","MLN_USD","A","2012",462615.2239,
"CHE","GDP","TOT","MLN_USD","A","2013",486238.7519,
"CHE","GDP","TOT","MLN_USD","A","2014",505995.5166,
"CHE","GDP","TOT","MLN_USD","A","2015",524205.6575,
"CHE","GDP","TOT","MLN_USD","A","2016",533649.5444,
"TUR","GDP","TOT","MLN_USD","A","1970",62856.1135,"E"
"TUR","GDP","TOT","MLN_USD","A","1971",69725.2554,"E"
"TUR","GDP","TOT","MLN_USD","A","1972",78145.7839,"E"
"TUR","GDP","TOT","MLN_USD","A","1973",85086.1596,"E"
"TUR","GDP","TOT","MLN_USD","A","1974",97917.0511,"E"
"TUR","GDP","TOT","MLN_USD","A","1975",114659.7401,"E"
"TUR","GDP","TOT","MLN_USD","A","1976",133608.783,"E"
"TUR","GDP","TOT","MLN_USD","A","1977",146727.4577,"E"
"TUR","GDP","TOT","MLN_USD","A","1978",159392.9985,"E"
"TUR","GDP","TOT","MLN_USD","A","1979",171474.3929,"E"
"TUR","GDP","TOT","MLN_USD","A","1980",182366.5505,"E"
"TUR","GDP","TOT","MLN_USD","A","1981",209073.4313,"E"
"TUR","GDP","TOT","MLN_USD","A","1982",229955.0885,"E"
"TUR","GDP","TOT","MLN_USD","A","1983",250912.0691,"E"
"TUR","GDP","TOT","MLN_USD","A","1984",277253.629,"E"
"TUR","GDP","TOT","MLN_USD","A","1985",298259.673,"E"
"TUR","GDP","TOT","MLN_USD","A","1986",325624.6646,"E"
"TUR","GDP","TOT","MLN_USD","A","1987",365602.4827,"E"
"TUR","GDP","TOT","MLN_USD","A","1988",386426.2561,"E"
"TUR","GDP","TOT","MLN_USD","A","1989",402460.5434,"E"
"TUR","GDP","TOT","MLN_USD","A","1990",455975.0736,"E"
"TUR","GDP","TOT","MLN_USD","A","1991",475517.4764,"E"
"TUR","GDP","TOT","MLN_USD","A","1992",515462.0958,"E"
"TUR","GDP","TOT","MLN_USD","A","1993",570166.1166,"E"
"TUR","GDP","TOT","MLN_USD","A","1994",550531.63,"E"
"TUR","GDP","TOT","MLN_USD","A","1995",602429.6018,"E"
"TUR","GDP","TOT","MLN_USD","A","1996",655905.3556,"E"
"TUR","GDP","TOT","MLN_USD","A","1997",716395.5046,"E"
"TUR","GDP","TOT","MLN_USD","A","1998",557286.3206,
"TUR","GDP","TOT","MLN_USD","A","1999",545463.7514,
"TUR","GDP","TOT","MLN_USD","A","2000",605613.6451,
"TUR","GDP","TOT","MLN_USD","A","2001",592898.1049,
"TUR","GDP","TOT","MLN_USD","A","2002",607794.166,
"TUR","GDP","TOT","MLN_USD","A","2003",634676.916,
"TUR","GDP","TOT","MLN_USD","A","2004",728256.9728,
"TUR","GDP","TOT","MLN_USD","A","2005",807226.7577,
"TUR","GDP","TOT","MLN_USD","A","2006",937107.841,
"TUR","GDP","TOT","MLN_USD","A","2007",1032838.0177,
"TUR","GDP","TOT","MLN_USD","A","2008",1130487.0657,
"TUR","GDP","TOT","MLN_USD","A","2009",1105889.2761,
"TUR","GDP","TOT","MLN_USD","A","2010",1262796.6589,
"TUR","GDP","TOT","MLN_USD","A","2011",1443295.5691,
"TUR","GDP","TOT","MLN_USD","A","2012",1539111.2275,
"TUR","GDP","TOT","MLN_USD","A","2013",1690856.0865,
"TUR","GDP","TOT","MLN_USD","A","2014",1780288.8586,
"TUR","GDP","TOT","MLN_USD","A","2015",1883655.436,
"TUR","GDP","TOT","MLN_USD","A","2016",1941093.5448,
"GBR","GDP","TOT","MLN_USD","A","1960",114500.8344,
"GBR","GDP","TOT","MLN_USD","A","1961",118722.123,
"GBR","GDP","TOT","MLN_USD","A","1962",122368.0186,
"GBR","GDP","TOT","MLN_USD","A","1963",129722.616,
"GBR","GDP","TOT","MLN_USD","A","1964",138405.5097,
"GBR","GDP","TOT","MLN_USD","A","1965",146426.6392,
"GBR","GDP","TOT","MLN_USD","A","1966",154889.2733,
"GBR","GDP","TOT","MLN_USD","A","1967",163586.7474,
"GBR","GDP","TOT","MLN_USD","A","1968",180450.3767,
"GBR","GDP","TOT","MLN_USD","A","1969",194511.3067,
"GBR","GDP","TOT","MLN_USD","A","1970",198569.2924,
"GBR","GDP","TOT","MLN_USD","A","1971",215911.7509,
"GBR","GDP","TOT","MLN_USD","A","1972",234932.7277,
"GBR","GDP","TOT","MLN_USD","A","1973",263859.3408,
"GBR","GDP","TOT","MLN_USD","A","1974",280451.5211,
"GBR","GDP","TOT","MLN_USD","A","1975",301864.6653,
"GBR","GDP","TOT","MLN_USD","A","1976",327737.7731,
"GBR","GDP","TOT","MLN_USD","A","1977",356640.8833,
"GBR","GDP","TOT","MLN_USD","A","1978",397694.2457,
"GBR","GDP","TOT","MLN_USD","A","1979",446609.8185,
"GBR","GDP","TOT","MLN_USD","A","1980",476949.3087,
"GBR","GDP","TOT","MLN_USD","A","1981",517416.5226,
"GBR","GDP","TOT","MLN_USD","A","1982",560592.1317,
"GBR","GDP","TOT","MLN_USD","A","1983",607320.756,
"GBR","GDP","TOT","MLN_USD","A","1984",643174.0057,
"GBR","GDP","TOT","MLN_USD","A","1985",691546.4504,
"GBR","GDP","TOT","MLN_USD","A","1986",727745.4284,
"GBR","GDP","TOT","MLN_USD","A","1987",786310.8609,
"GBR","GDP","TOT","MLN_USD","A","1988",860938.9557,
"GBR","GDP","TOT","MLN_USD","A","1989",917514.1644,
"GBR","GDP","TOT","MLN_USD","A","1990",958275.2652,
"GBR","GDP","TOT","MLN_USD","A","1991",979091.7213,
"GBR","GDP","TOT","MLN_USD","A","1992",1005014.4129,
"GBR","GDP","TOT","MLN_USD","A","1993",1054721.6571,
"GBR","GDP","TOT","MLN_USD","A","1994",1119016.3009,
"GBR","GDP","TOT","MLN_USD","A","1995",1184258.249,
"GBR","GDP","TOT","MLN_USD","A","1996",1265213.8445,
"GBR","GDP","TOT","MLN_USD","A","1997",1337002.3254,
"GBR","GDP","TOT","MLN_USD","A","1998",1371295.8552,
"GBR","GDP","TOT","MLN_USD","A","1999",1418428.2819,
"GBR","GDP","TOT","MLN_USD","A","2000",1544742.7345,
"GBR","GDP","TOT","MLN_USD","A","2001",1625953.1161,
"GBR","GDP","TOT","MLN_USD","A","2002",1710279.8573,
"GBR","GDP","TOT","MLN_USD","A","2003",1792067.0225,
"GBR","GDP","TOT","MLN_USD","A","2004",1904256.5193,
"GBR","GDP","TOT","MLN_USD","A","2005",1959226.6017,
"GBR","GDP","TOT","MLN_USD","A","2006",2100193.7095,
"GBR","GDP","TOT","MLN_USD","A","2007",2163556.2371,
"GBR","GDP","TOT","MLN_USD","A","2008",2240967.4178,
"GBR","GDP","TOT","MLN_USD","A","2009",2156697.9461,
"GBR","GDP","TOT","MLN_USD","A","2010",2253927.3322,
"GBR","GDP","TOT","MLN_USD","A","2011",2315781.1591,
"GBR","GDP","TOT","MLN_USD","A","2012",2401858.2148,
"GBR","GDP","TOT","MLN_USD","A","2013",2520761.0277,
"GBR","GDP","TOT","MLN_USD","A","2014",2651396.34,
"GBR","GDP","TOT","MLN_USD","A","2015",2743530.3985,
"GBR","GDP","TOT","MLN_USD","A","2016",2827717.0582,
"USA","GDP","TOT","MLN_USD","A","1970",1075884,
"USA","GDP","TOT","MLN_USD","A","1971",1167770,
"USA","GDP","TOT","MLN_USD","A","1972",1282449,
"USA","GDP","TOT","MLN_USD","A","1973",1428549,
"USA","GDP","TOT","MLN_USD","A","1974",1548825,
"USA","GDP","TOT","MLN_USD","A","1975",1688923,
"USA","GDP","TOT","MLN_USD","A","1976",1877587,
"USA","GDP","TOT","MLN_USD","A","1977",2085951,
"USA","GDP","TOT","MLN_USD","A","1978",2356571,
"USA","GDP","TOT","MLN_USD","A","1979",2632143,
"USA","GDP","TOT","MLN_USD","A","1980",2862505,
"USA","GDP","TOT","MLN_USD","A","1981",3210956,
"USA","GDP","TOT","MLN_USD","A","1982",3344991,
"USA","GDP","TOT","MLN_USD","A","1983",3638137,
"USA","GDP","TOT","MLN_USD","A","1984",4040693,
"USA","GDP","TOT","MLN_USD","A","1985",4346734,
"USA","GDP","TOT","MLN_USD","A","1986",4590155,
"USA","GDP","TOT","MLN_USD","A","1987",4870217,
"USA","GDP","TOT","MLN_USD","A","1988",5252629,
"USA","GDP","TOT","MLN_USD","A","1989",5657693,
"USA","GDP","TOT","MLN_USD","A","1990",5979589,
"USA","GDP","TOT","MLN_USD","A","1991",6174043,
"USA","GDP","TOT","MLN_USD","A","1992",6539299,
"USA","GDP","TOT","MLN_USD","A","1993",6878718,
"USA","GDP","TOT","MLN_USD","A","1994",7308755,
"USA","GDP","TOT","MLN_USD","A","1995",7664060,
"USA","GDP","TOT","MLN_USD","A","1996",8100201,
"USA","GDP","TOT","MLN_USD","A","1997",8608515,
"USA","GDP","TOT","MLN_USD","A","1998",9089168,
"USA","GDP","TOT","MLN_USD","A","1999",9660624,
"USA","GDP","TOT","MLN_USD","A","2000",10284779,
"USA","GDP","TOT","MLN_USD","A","2001",10621824,
"USA","GDP","TOT","MLN_USD","A","2002",10977514,
"USA","GDP","TOT","MLN_USD","A","2003",11510670,
"USA","GDP","TOT","MLN_USD","A","2004",12274928,
"USA","GDP","TOT","MLN_USD","A","2005",13093726,
"USA","GDP","TOT","MLN_USD","A","2006",13855888,
"USA","GDP","TOT","MLN_USD","A","2007",14477635,
"USA","GDP","TOT","MLN_USD","A","2008",14718582,
"USA","GDP","TOT","MLN_USD","A","2009",14418739,
"USA","GDP","TOT","MLN_USD","A","2010",14964372,
"USA","GDP","TOT","MLN_USD","A","2011",15517926,
"USA","GDP","TOT","MLN_USD","A","2012",16155254.8,
"USA","GDP","TOT","MLN_USD","A","2013",16691517,
"USA","GDP","TOT","MLN_USD","A","2014",17427609,
"USA","GDP","TOT","MLN_USD","A","2015",18120714,
"USA","GDP","TOT","MLN_USD","A","2016",18624475,
"CHL","GDP","TOT","MLN_USD","A","1986",42234.985,"E"
"CHL","GDP","TOT","MLN_USD","A","1987",46168.6707,"E"
"CHL","GDP","TOT","MLN_USD","A","1988",51278.688,"E"
"CHL","GDP","TOT","MLN_USD","A","1989",58898.1048,"E"
"CHL","GDP","TOT","MLN_USD","A","1990",63335.2021,"E"
"CHL","GDP","TOT","MLN_USD","A","1991",70659.0904,"E"
"CHL","GDP","TOT","MLN_USD","A","1992",81143.1031,"E"
"CHL","GDP","TOT","MLN_USD","A","1993",88877.4584,"E"
"CHL","GDP","TOT","MLN_USD","A","1994",95950.0851,"E"
"CHL","GDP","TOT","MLN_USD","A","1995",108361.143,"E"
"CHL","GDP","TOT","MLN_USD","A","1996",118519.3469,
"CHL","GDP","TOT","MLN_USD","A","1997",128748.8625,
"CHL","GDP","TOT","MLN_USD","A","1998",135394.3965,
"CHL","GDP","TOT","MLN_USD","A","1999",136478.9038,
"CHL","GDP","TOT","MLN_USD","A","2000",146647.2441,
"CHL","GDP","TOT","MLN_USD","A","2001",154467.8849,
"CHL","GDP","TOT","MLN_USD","A","2002",160891.8508,
"CHL","GDP","TOT","MLN_USD","A","2003",170180.7768,
"CHL","GDP","TOT","MLN_USD","A","2004",188125.3089,
"CHL","GDP","TOT","MLN_USD","A","2005",206274.4027,
"CHL","GDP","TOT","MLN_USD","A","2006",254770.0389,
"CHL","GDP","TOT","MLN_USD","A","2007",278098.0655,
"CHL","GDP","TOT","MLN_USD","A","2008",273636.8466,
"CHL","GDP","TOT","MLN_USD","A","2009",273772.3069,
"CHL","GDP","TOT","MLN_USD","A","2010",311943.1965,
"CHL","GDP","TOT","MLN_USD","A","2011",350575.2419,
"CHL","GDP","TOT","MLN_USD","A","2012",374241.5721,
"CHL","GDP","TOT","MLN_USD","A","2013",394291.9363,
"CHL","GDP","TOT","MLN_USD","A","2014",406567.5783,
"CHL","GDP","TOT","MLN_USD","A","2015",418834.4671,
"CHL","GDP","TOT","MLN_USD","A","2016",429122.5447,
"CHN","GDP","TOT","MLN_USD","A","1980",295591.4948,
"CHN","GDP","TOT","MLN_USD","A","1981",339933.1956,
"CHN","GDP","TOT","MLN_USD","A","1982",393940.6158,
"CHN","GDP","TOT","MLN_USD","A","1983",454409.0566,
"CHN","GDP","TOT","MLN_USD","A","1984",541958.3023,
"CHN","GDP","TOT","MLN_USD","A","1985",634515.3417,
"CHN","GDP","TOT","MLN_USD","A","1986",704901.4946,
